"The $5|0.0
Ko-Ko's Big Sale|3.25
Going to School/Ir a la escuela|0.0
The Whites|3.3
Die Sklavenkarawane|3.4
Zeilen|0.0
Em Segunda Mão|2.95
The Bo-nafide Soulful Bo-tector of Hair|0.0
The Selling Wizard|2.9
"Yonnondio|3.033333333333333
Nikos|3.0
"Murder|0.0
The Ride Back|0.0
School Spirit|0.0
Ellas por Ellas|0.0
Seishun no mon: Chikuhô hen|3.2
Biraz nese biraz keder|3.2
Roommates|2.8
Trois vies et une seule mort|2.7
Dangerous Days: Making Blade Runner|3.0
Double Cross: Ek Dhoka|2.6
Lady Baffles and Detective Duck|3.3
Par un beau matin d'été|3.3
Jarinko Chie|3.25
Bobby's World|3.6
WWE Insurrextion|0.0
Spoils of War|0.0
Caliph Storch|2.7
Missing the Boat|3.3
Castro|3.3333333333333335
Underground|2.3333333333333335
Bruce Springsteen and the E Street Band: London Calling - Live in Hyde Park|0.0
Izhod|3.2
Things That Go Bump in the Night|0.0
Hugh and I|2.6666666666666665
(#8.12)|2.7
Patouillard n'aime pas l'eau|0.0
¡Que viene mi marido!|2.9
Rebellious Daughters|0.0
Times Up|3.6
(#1.53)|3.4
Het antwoord|3.0
Singing Office|2.6842105263157894
Taksi 2|3.0
Knights in Armor|0.0
Crayoluv|3.2
Ethero|3.4
Am Ende der Welt|2.4
Trick or Retreat|3.4
Die Stunden vor dem Morgengrauen|3.1666666666666665
I nostri trent'anni|0.0
Whatever Happened to Harold Smith?|2.65
All Alone|2.8
Die Ruiter in die nag|3.05
The Desert Song|0.0
Brigham|0.0
The Eddy Arnold Show|3.3
747|0.0
Texas|2.8
5150 Rue des Ormes|2.95
Two for Interference|2.6
(#1.16)|3.4
Untitled|0.0
O Judeu|2.888888888888889
Kuzey Güney|2.9
Five Characters in Search of an Exit|2.7
(#27.46)|2.6
Steam Cloud Rising|3.1
Cheaters|3.0
"Tbilisi|3.8
End Game|3.6
Wachten op een wonder|0.0
Heart of the Country|3.2
Ein Unbekannter rechnet ab|2.5
(#1.6062)|0.0
Alive and Schticking|3.7
America and Lewis Hine|2.7
A Dining Room for Big Parties|3.0
Yukutoshi kurutoshi|3.3
The Professional TR Course|0.0
Shot in the Dark|0.0
Rosa de Alfama|0.0
"Letzte Grüße|0.0
It's Just Hormones|3.5
Primer Santa Ana|2.7
The S Words|0.0
Workout|3.1
Show Kids|3.05
Beatrice Fairfax Episode 5: Mimosa San|3.15
Dincolo de muntele meu|3.3
The AK47|3.5
(#5.26)|3.4
Fong Sai Yuk juk jaap|3.2
Anima allegra|3.2666666666666666
Two Outlaws|3.0
Chapter XIX|0.0
La doublure|0.0
Stood Up!|0.0
Zapach deszczu|0.0
(#1.4)|0.0
Last Day Here|2.933333333333333
City Lights|3.7
Die Ludolfs - 4 Brüder auf'm Schrottplatz|3.1
The Henchman|0.0
Observation Train Following Parade|3.4
Hunts with Handgun|3.0
In an Instant|3.0
Macken|2.8
(#8.10)|2.925
Shamus|3.2666666666666666
First Anniversary|0.0
Fool's Gold|2.2
Kimat Normali|0.0
Matt Braunger: Shovel Fighter|3.1333333333333333
Arlette erobert Paris|2.5
(#1.1)|0.0
3 for Anna|2.7
The Telltale Clue|2.7
The Higher Law|3.6
Starstruck|2.6
Citizen Cane|3.7
Mannen utan ansikte|2.2
Lake Placid: The Final Chapter|0.0
The Signs & Rhymes of Burma-Shave|0.0
Loves Her Gun|0.0
Vokzal|2.7
An Ungentlemanly Act|3.3
Una historia de tango|0.0
Company|0.0
(1972-11-16)|2.9
De verloedering van de Swieps|0.0
Entreacte|0.0
Staple Singers/Freda Payne|0.0
Lifeline|2.8
Matchstick Men|0.0
Cave of Forgotten Dreams|0.0
(#1.6110)|3.0
Davina: Super Body Workout|0.0
Pastime|0.0
Full Circle: Part Two|0.0
(#34.1)|2.8
Roadrunner a Go-Go|2.75
Domino Effect|0.0
Missione finale|0.0
Doc Holliday|2.6
Native Stories of the Heavens|3.5
Bagni|2.5
Bajo la sombra de los almendros|0.0
Un día 32 en San Telmo|3.4
The One with the Embryos|2.8
Krakh operatsii Terror|0.0
Transmorphers|0.0
Bibi Bitter|3.0
Arches and Canyonlands: Park BasiX|3.0
(#6.210)|2.75
The Four Feathers|2.7
"Merry Christmas|3.8
Betty in Search of a Thrill|0.0
The Ranch Girl's Legacy|3.05
Prosessor|2.9
Saturday Night Special|0.0
Wie wär's mit uns beiden?|3.0
The Phantom Killer|0.0
(#1.1)|0.0
Eyewitness Evidence... Fact or Fiction?|2.1
Do Not Disturb|2.9
The Naked Spy|0.0
Marmara Hasan|0.0
Üç halka 25|3.3
What Would You Do?|2.75
Raja Bhaiya|0.0
Le petit théâtre|3.2142857142857144
(#54.115)|3.3
La señora de enfrente|3.0
The Awkward Man|2.5
DTV Valentine|2.8
Ha'penny Breeze|2.65
Leonardo|3.225
A Fairy Tale|0.0
Twenty Dollars a Week|3.2
Without Work: The Buddy System|3.2
1-2-3 Moskau!|0.0
984: Prisoner of the Future|0.0
Ji Yeon|2.8
"Hitler|2.475
CardCaptors|3.1
Ciao Hollywood|0.0
Nach uns die Sintflut|0.0
Committed|3.05
Poyedinok|3.1
Cattle Town|2.6
National Television Awards: The Party|0.0
The Soul of the Cypress|0.0
L'educazione sentimentale di Eugenie|2.9
Foot|0.0
Jopog manura 2: Dolaon jeonseol|2.9
Gustav Vasa|0.0
Mean|0.0
Chrissy|3.0
Mgp 2005 - de unges melodi grand prix|2.6
Bullet Proof Cars|0.0
Everybody Says Don't|0.0
In het slijk gezogen|3.15
De open tuindeuren|0.0
"Belle Boyd|2.8
L'albero dei destini sospesi|0.0
Jia|3.066666666666667
Death in the Family|0.0
I Will Go and Do|3.55
The Law Decides|2.7
SportsDesk|3.2
Después del último tren|4.0
Borsalino|3.4
Horror of Fang Rock: Part One|3.4
The Amazing Falsworth|2.6
Hulp uit onverwachte hoek|3.2
The Art of Travel|0.0
Marilyn's Man|0.0
Alta infedeltà|3.066666666666667
The Isle of Conquest|0.0
"Come On|2.975
Reality Check|3.1
Reminiscences of a Journey to Lithuania|3.1
Anybody's Son Will Do|0.0
(#1.3285)|0.0
(#1.5951)|3.15
Hernani|0.0
Black Star Canyon|2.8
Un día en Lisboa|3.15
The Names of Angels|0.0
Ration Bored|0.0
Mr. Farquhar Stays On|2.8
"Gobble|2.966666666666667
Trail of Darkness|3.2
Die unwürdige Greisin|2.8
Live Free|2.675
Mädchen mit schwachem Gedächtnis|2.4
Purity Lost|3.0
Economix - International Trade|0.0
Agyaat: The Unknown|3.033333333333333
Mixed Kebab|2.4
Fog|0.0
1994 Winter Olympics Highlights Video|0.0
The Slammy Awards|3.3
(#1.2)|2.95
(#1.54)|2.8
De zevende dag|2.7
Past Perfect|3.0
Hleb|0.0
Karjolsteinen|0.0
Katte ni shiyagare! Eiyû-keikaku|0.0
Twee|2.7
The Lords of Salem|0.0
A Runaway Taxi|0.0
Della Reese|0.0
(1952-11-24)|0.0
Achteraf bekeken|3.1
The Great and the Good|2.8
Love Is a Pain in the A**|2.8
Karneval|3.3
The Prom|2.8
Pride of Place|2.65
False Identity|0.0
More Monster Blood|0.0
Dagmar Hansen|0.0
Anu ja Mikko|3.5
Schandtaten|0.0
The Best of Elmo|0.0
The Martini Shot|3.45
A Pinch of Snuff|2.55
Dè a-Nis?|3.2
(#1.4)|3.1
The Polar Express|3.0
The Real Untouchables|0.0
Tom's Funeral|2.8
Ride Me|2.8
Gone Fishin'|0.0
Mind Games|0.0
Boo Kind to Animals|0.0
½ revolution|2.7
The Sheriff's Decision|2.4
Rock and Roll Classics|3.0
Whacked|0.0
3D Jamboree|0.0
Real McCoy|3.15
Virtue: The Way of the Modern Samurai|2.7
De rijkste man ter wereld|2.7
Taishô yakyû musume.|0.0
(#1.4)|0.0
La Marraine: Tout est bien qui fini bien|2.6
Animus|3.0
Herr K. und die Bürokratie|2.9
Sharing the Moment|2.7
"Carry on|2.75
Il lupo della Sila|0.0
Symbol Boy|0.0
Marcha nupcial|2.9
Yearbook: Class of 1967|3.0
Camino de Santiago|3.6
Nature's Unique Angles|2.95
"Kerouac|3.75
Richard III|3.2
The Open Door|0.0
Sjörövarfilmen|0.0
Beaver Says Good-bye|3.2
(#1.48)|2.75
Concert in the Park|2.6
Korkunç tecavüz|0.0
Groundwalk|3.9
Alleycat|3.1
Un bon lit|0.0
Toute ma vie|2.7
Der Traum|0.0
Who's Your Daddy|3.0
National Lottery Christmas Cracker|3.1
Lancelot|0.0
Dead Silence|3.2
The Star of Bethlehem|2.5
Karaoke|0.0
Larva|3.05
See How They Come|3.3
Kudumba Puranam|0.0
The Moth|0.0
(#1.1)|0.0
Stakla Antuna Motike|0.0
Mia papadia sta bouzoukia!|3.05
Is Harry on the Boat?|0.0
Anoihti thalassa|3.6
Værelset|0.0
3 1/2 Blocks from Home|2.4
Mystery Island|3.05
Barbara Taylor Bradford|0.0
The Fall of the Roman Empire|3.6
A Star for Christmas|2.9
Higher Than the Sun|0.0
Pies and Guys|2.9
En rejse gennem 21 fængsler og fangelejre|0.0
The Joey Bishop Show|3.1
Half-Wits Holiday|2.65
Dónde y cómo Oliveira perdió a Achala|3.2
Willard|3.3
(2009-01-02)|0.0
The Threesome Episode|2.6
Empress of Evil: Part 2|0.0
Queen of the Northwoods|0.0
Great Temples of the World|0.0
(#13.43)|2.9
Starstruck|3.5
The X-mas Clown|3.0
Animal Crackers|0.0
Shattered Hopes: The True Story of the Amityville Murders - Part I: From Horror to Homicide|0.0
O Preço de um Homem|3.5
Old Sequoia|2.6
Shooting Captured Insurgents|3.4
It's All About the Attitude|1.9
It Happened That Way|0.0
Af banen|0.0
Zpívající pudrenka|3.3
Bröllopsbesvär|0.0
"François Malgorn|3.3
Are These Our Children|3.05
Have No Fear: The Life of Pope John Paul II|3.3
Ulee's Gold|2.888888888888889
The Dreamer|2.9
Laut werden!|3.0
Assassins|3.7
(1983-01-06)|0.0
Antonio|2.7
The St. Valentine's Day Massacre|3.1
Porklips Now|0.0
With Williamson Beneath the Sea|3.2
(2004-02-27)|2.7
Sayônara chikyû|3.15
The Black Camel|3.1
The Deadly Dust: Part 2|2.8
Zhao|3.05
The Beautiful Model|2.9
The Divine Emerald|0.0
Justice for All|0.0
Sole Survivor|3.3
(#1.134)|3.4
Phii mai jim fun|3.1666666666666665
Daisy siete|0.0
Dung-aw|0.0
Late Show with David Letterman|0.0
Runt|0.0
The Oakdale Affair|0.0
Basic Autopsy Procedure|0.0
Versija.LNO|2.875
Do You Know that Bad Girls Go to Hell?|3.15
The Great World and Timothy Colt|2.2
Truck Farm|0.0
Y's fantom farmor|3.0
"Intia: Varanasi|0.0
The Question of Equality|0.0
Blue Bathroom|2.5
(#7.22)|0.0
Are We Predestined?|3.2666666666666666
The River|3.15
2|2.966666666666667
Sleeping Dogs Lie|3.25
86'd|3.0
Underground|3.1
How to Enjoy Wine|3.0
Lights Out/Swimming Buddy|0.0
Shorts|3.1
Jennifer|2.9
Hart Crane: An Exegesis|2.7
Die schöne Lügnerin|3.7
(#1.12)|0.0
Jean Duceppe|0.0
(#1.1)|0.0
Running the Ropes|0.0
The Race Rider|0.0
Persuasive Peggy|0.0
Art et décès|3.5
(#5.12)|0.0
Gatan|3.0
It's Howdy Doody Time|2.8
Die Verfehlung|2.9
The Hole: A Peek inside the Hole|2.625
In der Falle|0.0
DM i stand-up 2003... tør du?|3.2
The Nixon Line|2.9
Life with Fiona|3.0
Just Henry|2.9
Rock River Renegades|0.0
The New Office|0.0
Rosemary's Baby|3.1
Watashi wa osowaretai!|0.0
Mr. Fuller Pep Tries Mesmerism|2.7
Back to Bosnia|2.85
Making Frankensense of 'Young Frankenstein'|3.1
Bahia Mansa|0.0
(#24.4)|0.0
Kurt Angle - It's True! It's True!|2.45
Eeshwar|2.45
Treasures of Ancient Hellas: Delfi - Mandio: Temple of Apollo|2.8
"Just Like You: Burns|0.0
One Police Plaza|0.0
(#1.21)|2.95
On Probation|0.0
Little Savage|0.0
Cañon City|3.0
Lei yu|3.7
Bobby Brown His Prerogative|2.8
StarCraft: Brood War|0.0
(1975-02-06)|0.0
Hana no sotsugyôsei: Sensei ippatsu arigatô|0.0
Ocevi i oci|0.0
Abendkurs|3.25
The Potato Hunter|3.4
You Can't Get Away with Murder|2.0
Dom na dyunakh|3.0
Bill Maynard|3.2
Rex Mundi|3.033333333333333
Haunted Asylum|3.65
The Green Death: Episode Two|0.0
Ha entrado un ladrón|0.0
Fifth Wall|0.0
Ihanat naiset Vancouverissa|0.0
(#13.40)|0.0
Le bonheur des tristes|3.0
A Mother's Sin|3.1
Almost Anything|2.888888888888889
Black box affair: il mondo trema|3.1
Das Hinterzimmer|3.15
Fowl Play|3.3333333333333335
Messalina|3.05
Broken Blossoms or The Yellow Man and the Girl|2.925
Why Mamie Missed the Masquerade|0.0
Synti - dokumentti jokapäiväisistä rikoksista|0.0
The Victoria Girls|2.55
Einer meiner ältesten Freunde|2.7
Izgoy|2.8
IntteroGitted|0.0
The Coffee Moochers|0.0
School Sweater|3.05
The Wish-Book|0.0
Diary of a Mantis|3.0
"Ann|3.4
Like So Many Things... Unsaid|3.7
"Wine|3.05
Ultimate Gretzky|0.0
Air Strike|3.55
How to Change the World|2.9
Speed Dating|3.8
Meet the Robinsons|3.1
Adio Kerida|2.6
Project Poltergeist|0.0
Lei yu|3.7
Bird of Prey|3.05
Hollywood Babylon II|2.6
Karan Koron|3.1
Alban Berg Quartett in St-Petersburg|3.1
I Really Hate My Job|3.0
Beladingala baale|0.0
(2005-11-06)|0.0
Tropic Zone|0.0
For Charity's Sake|0.0
Baked Alaska|3.2
(#15.42)|0.0
Frédéric Jacques Temple: L'enclos|0.0
Airboss|0.0
Il cappotto|3.2
Q: The Man|3.6
Playing with Fire|2.85
TheCampusHouse.com|3.0714285714285716
The Magnificent Rebel: Part 1|0.0
Mahinhin vs. mahinhin|2.8
Le buvard à l'envers|3.15
Ako ... ang huhusga|0.0
Nina|3.4
The Stranger|2.6
Zimmer 13|3.2333333333333334
Showdown|3.2
Bay of All Saints|2.8
Disaster Movie|0.0
Helena from the Wedding|2.5
"Say Goodnight|2.0
Work Hard to Be Helpless|3.1666666666666665
(#6.50)|3.5
Baffled by Banjos|3.4
Star Kids: The Beginning|0.0
The Thirty Calibre Town|3.6
Le rendez-vous de Max|3.7
(#54.75)|0.0
Milestones|3.3
48 Minute Fight: Unfinished Business|3.2
The Northeast Kingdom Music Festival Film|0.0
Smells Like Murder|3.65
Alma Mater|3.3
Occultism|0.0
You Got Me!|0.0
Weedlife|2.6
Salt Water Daffy|3.2
The Brown Betties Guide: How to Look for Love in All the Wrong Places|3.0
Yi tian tu long ji|3.7777777777777777
Imsai Arasan 23 M Pulikesi|0.0
Tree Sellers|2.7666666666666666
La coquille et le clergyman|2.25
Wonderful You|0.0
My Giant|3.3
Don't Slam (Don't Erase)|2.85
Sanctuary|0.0
Schloßhotel Orth|3.388888888888889
I Don't Know|3.1
Patriot Down|0.0
The Christening|0.0
Hedda Gabler|3.3
The Hunt|3.1666666666666665
Gekko kamen|3.3
In Gold We Trust|0.0
Slalom|0.0
Play|0.0
Ebony Road|2.9
Something Weird|2.9
Legally Dead|3.5
Sniper Patrol|2.85
Penumbra|2.3
Castillo de Olite: El Ultimo Acto de una Tragedia|3.1666666666666665
Innocent|2.3
Jack Howarth|0.0
Guess Who's Not Coming to Dinner|3.7
Uncomfortably Close with Michael McKean|3.1
In Conversation with Tony Bennett and Abby Mann|2.6
S|3.25
El alma de la copla|0.0
Gone Fishing|0.0
(#56.3)|0.0
Amici per la pelle|0.0
Deathwalker|2.3
"Welcome Home|3.3333333333333335
UFO tokushû dai 5 dan!!|0.0
Boukia kai syhorio|3.2
My Crazy Life|3.3
Valkoinen peura|0.0
The Mary Margaret McBride Show|0.0
Perchance to Dream|3.3
Viene una chica|2.6
(#1.6280)|3.35
Modern Women of Scottsdale|3.5
Eine Nacht in Venedig|2.9
The Soldier|3.0
CF Open Chattanooga|2.6
Test the Nation: The National 2002 Test|3.0
Is There Anybody There?|3.4
America|2.8666666666666667
Sliced Classics|0.0
(#1.2469)|0.0
The Orange British Academy Film Awards|0.0
(#44.129)|3.076923076923077
The Case of Lupo the Wolf|3.25
Sonia|3.15
The Tomorrow People|2.3
Canas al aire|0.0
Nu jing cha|2.4
Lucas: Part 2|3.2
We Never Sleep|2.6
Assassin|3.1
From Here|3.35
Cute Crime|0.0
Prins hatt under jorden|2.7
The World and the Woman|0.0
Tournament II Deluxe|2.8
Bosko the Speed King|3.6
Ghost Reader|3.05
ProElite 2: Big Guns|4.1
Pain|3.466666666666667
Flight of Fancy|0.0
Italiani come noi|3.0
A Night in the Philippines|0.0
(2006-04-12)|2.5
Private Snafu vs. Malaria Mike|2.65
Sly 3: Honor Among Thieves|3.2
La canción de Buenos Aires|3.2
Now Who's the Dummy?|0.0
Brothers from Hell|2.9
(#22.2)|2.95
Shite Storm|3.0
Ten|0.0
(2004-07-08)|3.35
Protection|3.0
Staring at the Sun|3.1
Duel in Space|2.8
I Shot an Arrow into the Air|2.7
Keeping House|0.0
Spørgehjørnet|0.0
Spawning Change|3.18
Watch My Smoke|2.95
La France interdite|3.15
"I Can't See You|3.2
Mammy's Ass|0.0
Calino voyage|0.0
Driving Miss Crazy|0.0
Pollution Solution|0.0
Old Lace|3.45
Star Dust Trail|0.0
CHIKARA Chikarasaurus Rex: How to Hatch a Dinosaur|3.4
Know Your World|3.15
A Rough Ride|3.1
Raumpatrouille - Die phantastischen Abenteuer des Raumschiffes Orion|2.9
Community Shelter Planning|2.65
Hostage|0.0
The Kiss|0.0
Silly Night|0.0
Merry Dog|0.0
Lionheart|2.5
West of Arizona|0.0
(#55.28)|3.2
Sha yan gong fu|2.8
Edong Mapangarap|0.0
Man stirbt.|3.6
The Fear Merchants|3.0
Alting er næste år|2.95
Recipe for Revenge|3.1
Bewogen|0.0
Matto regiert|3.0
Next Time Ned|0.0
Pater Damiaan terug|0.0
The New Adventures of Zorro|3.0
My Man Godfrey|3.0
(#1.13)|3.4
Rose e pistole|2.8
The Love of Music|3.1
Turn Up the Heat with G. Garvin|3.1
Trip and Go Naked|0.0
Shingata no ai|3.0
Below the Deadline|2.6
Intersections in Real Time|2.8666666666666667
(#3.2)|3.3
Crossing the Line|0.0
Fanfaren der Ehe|2.9
(1978-08-24)|0.0
Filet Meow|0.0
Lucia di Lammermoor|3.3666666666666667
La retraite|2.65
Heute Abend bei Vivi|0.0
Leslie Weston|0.0
Hubert Selby Jr: It/ll Be Better Tomorrow|3.2
Versuchung|2.9
What to Expect When You're Expecting|0.0
Otello|0.0
Fra Cirkusbygningen i København: Kim Larsen|2.9
Das schwarze Schaf|3.2
On the Rocks|3.2
I Want to Be Your Daddy|3.1
Bound and Gagged at Home and Office|2.7
Billy's Melodrama|3.175
Moving Day|2.4
Spiders II: Breeding Ground|0.0
Guys You Want to Kick in the #&%#|3.2
Foreign Countries|0.0
Otro rollo con: Adal Ramones|3.8
1973|3.3
Bag tremmer|3.1
Tagged|3.1
Kokotsu no hito|3.2666666666666666
The Howler|2.6
Legacy|0.0
In Search of Meluhha|3.6
Dollies og Homies på Nørrebro|3.0
Franny's Feet|2.875
Ori megobari|2.6
We Were Marked with a Big A|3.1
Zeit der Störche|3.2
The Haunting of Harry Payne|2.5
Pilot|2.8
Three Legionnaires|2.75
Black Waters|3.3
The Macabre Ayahuasca Hammer Experience|3.0
Emergency Call|3.35
Don't Go There!|4.0
A névtelen vár|2.5
Histoire de Paul|3.2666666666666666
(#1.4)|0.0
World's Funniest Commercials: 2006|2.2
Big Girls Don't Throw Food|0.0
Un amico magico: il maestro Nino Rota|0.0
Mr. Jarr Brings Home a Turkey|2.8
Willy contre le bombardier Wells|3.35
Pudhu Pettai|0.0
Kioga|2.7
The Captain's Guests|3.7
Water Wisdom|2.3
(#1.4959)|0.0
Hutchinson for Murder One|0.0
"Sex|2.85
The '?' Motorist|3.25
Gosei sentai Dairanger|2.5
La otra Magdalena|0.0
La matinée|0.0
Shadowplay|2.75
The Making of 'Stop! Or My Mom Will Shoot'|2.8
Vostochnaya plutovka|2.65
"Ulybka Boga|0.0
The Old World|0.0
Powdersmoke Range|3.05
Venti Vice|3.4
Interrogation|3.6
For Better or Worser|2.775
Industrias de guerra|2.7666666666666666
Am Wassergraben|0.0
Karannut hevonen|3.05
Falling. In Love|3.2
Jarrett|0.0
Amanti d'oltretomba|0.0
Juventud divino tesoro|3.3
Kodo: The Drummers of Japan|3.033333333333333
(#12.4)|3.2
Sex and the Country|3.1
Double Dragon II: The Revenge|2.8
Rangeland|0.0
Out of the Blue|0.0
Franco: ese hombre|2.8
No Show|2.6666666666666665
The Return of the Fabulous 7|3.4
Vice Versa|3.3
Noah's Outing|2.7
Mr. Garlund|3.5
(#1.4)|3.2666666666666666
Stand-Up 360: Muy Caliente Edition 1|2.7777777777777777
Wal-Town the Film|0.0
Ángeles sin cielo|2.9
Interesnye muzhchiny|0.0
Shameful Secrets|0.0
"Anton Spelec|2.9
Collision of the Planets|0.0
Camp Nowhere|0.0
(#1.5458)|3.5
"Model|2.8
Les 100 tours de Centour|2.6
Prick|2.75
Magical Mystery Tour|3.1
Primo Despair|0.0
Sarah T. - Portrait of a Teenage Alcoholic|0.0
Street Fight|2.7
Mario & Wario|3.05
International Playhouse|0.0
3 Day Weekend|0.0
Tôsatsu repooto: Insha!|0.0
The Baby Borrowers|2.8
Du har lovet mig en kone!|2.5
The Deadly Game|3.5
You Can't Miss the Bear|0.0
Savage Hearts|0.0
(#1.5)|3.466666666666667
Giuli|3.0
Ausflug mit Damen|0.0
Body Paint|3.2
Nobody's Bride|3.3
Vlad|2.85
Vlcí jáma|0.0
Serape Happy|3.8
Videotape|2.3
Invader|3.15
Hitler's Pawn: The Margaret Lambert Story|3.0
Lo zio d'America 2|0.0
Technocalyps|3.3
(#34.19)|2.65
World Literature Kid Smart Classics: Don Quixote La Mancha|0.0
The Top Eight Male Singers Perform|3.6333333333333333
The Saga of Hemp Brown|0.0
The Parenting Trap|0.0
Wedding Week 5|3.2
Defeat|2.566666666666667
Voyeur|3.2
The New Plague|3.3
The Trail of '98|2.9
The Return|2.9
La ragazza e il generale|2.4
The Best of John Candy on SCTV|3.15
Black Voters Speak|3.35
Of All the Harbours in All the Towns|2.7
Elements of a Champion|2.4
The Evil|3.2
Death by Invitation|0.0
Bolshoi Booze|3.0
Hikikomori: Tokyo Plastic|3.2
Gestern ist nie vorbei|2.7
Shura i Prosvirnyak|3.0
(#11.2)|2.85
(#4.22)|3.2
Channel 2 News|3.7
Hu bao xiao zi|3.15
Verónica: El rostro del amor|3.3
Barnen i Höjden|3.6
Best in Show|3.3
Discovering Masterpieces of Classical Music|2.75
Así era Pancho Villa|2.6
Love's Crucible|0.0
Don't Shoot!|3.15
Human Prey|2.9
The Making of 'Indiana Jones and the Temple of Doom'|2.0
The Flaw|3.4
Home for the Homicide|3.1
(#53.63)|0.0
Cannonman|2.8
Captain Power: The Beginning|3.2333333333333334
Time Flies|2.7
"Mi papa|0.0
De acrobaten|0.0
"Dying: Last Seconds of Life|2.95
The Rose|0.0
The 100 Greatest Kids TV Shows|0.0
Hiltu ja Ragnar|0.0
De blå ulvene|2.7
Tickle Time|3.3
Under Covers|2.85
Monsieur Vincent|3.3
"Matías|0.0
The Truth Injection: More New World Order Exposed|2.7333333333333334
Live Launch|2.95
Mapping It Out|0.0
Dave Chappelle|0.0
Trey|0.0
Bloodbath Over Bloodstock|0.0
The Comedy of Errors|2.75
(#3.7)|3.5
Eine Frage der Gerechtigkeit: Wer kann noch in Wohlstand leben?|0.0
(#1.6349)|0.0
Um Quadro de Rosas|2.1
American Pie: Beneath the Crust Vol. 1|0.0
Captain Kangaroo's Birthday Party at Sea World|0.0
The Best Little Whorehouse in Texas|2.6
Sha Na Na|0.0
Felix|2.4
Il pesce innamorato|0.0
(#1.13)|0.0
Sporák|3.05
Bhairav|3.3
XVIIe IJzerbedevaart (hulde aan de Heldenhuldezerkjes)|2.45
Driftwood|2.6666666666666665
Terry-Thomas in the South of France|3.35
Rani snijeg u Münchenu|2.7
Hinukay ko na ang libingan mo!|0.0
Filmpje!|2.8
(#2.29)|3.2
Daughter|3.0
Where on Earth Is... Katy Manning Because She'd Really Like to Know!|3.1
Iaga|2.75
Teen Yoga|3.033333333333333
Strange Weather|2.25
Siu nin Wong Fei Hung ji: Tit Ma Lau|2.9
Chum|0.0
The 13th of Never|0.0
091 Policía al habla|3.2
The Quiet Racket|3.1
Hung Out to Dry|3.2
The Curse of Afka|0.0
In Sickness and in Health|3.3
Bjelo dugme petkom u 22|3.05
Erykah Badu Live|3.8
Copyright Film Polski MCMLXXVI|0.0
God Bless Mr. Ferguson|3.3
Miami 7|2.6
Sonic & Tails 2|0.0
The Touch of the Master's Hand|3.6
Arabaci Sabahat|0.0
Chamavali mze|2.25
Qui?|0.0
Shrek 2|0.0
City of Great Racks|2.8
Drawing Dead|3.4
(#1.2)|0.0
"Everywhere|2.7
Maid in Britain|3.1
I Have Einstein's Brain|3.8
Imitator|2.6666666666666665
Within the Space of the Soap Bubbles|3.3
Rosa|0.0
Hiatus: Part 1|3.3
The Job|3.2
World's End|0.0
The Nature of the Beast|0.0
Dog Factory|0.0
Pythonland|0.0
Grizzly|2.5
Newsround|2.5
Numb & Number|2.9
Shadow|3.1
Join Jim Dale|2.65
Abstinence|2.8
Disorder in the Court 4|0.0
Yoroiden Samurai Trooper Gaiden|2.5
Miserably Single|4.0
Irma la mala|3.3
Admissions|3.033333333333333
De zwarte madam|0.0
Elk Island|0.0
Ôguro sama tonda|3.0526315789473686
The Soldier|0.0
Ce qui compte pour Mathilde|2.8333333333333335
A Missa do Galo|3.3
(#47.120)|2.6
H.M. Tennent Globe Theatre|0.0
Ubiystva|0.0
Puppet Master 5: The Final Chapter|3.05
(#1.10276)|0.0
Elektra|3.5
(#2.4)|0.0
3 Clear Sundays|3.15
Rose|0.0
Hatch|2.7
(2005-12-23)|2.5
Hærværk|2.8
Home|0.0
Johnny Cakes|2.7
(#27.28)|0.0
The Defeat of Manza|2.65
Rumpole and the Miscarriage of Justice|0.0
Gêmu ando macchi|3.033333333333333
Tempo|0.0
Mr. Bumble the Beadle|0.0
The Touch|0.0
Peter's Coal Mine|3.35
Das tapfere Schneiderlein|3.1
To Speak or Not to Speak|3.1
Mario Alarcón|3.1
Delta Force: Land Warrior|3.3
Children Are Too Young to Die|0.0
Cheap Kung Fu Theatre 2|2.55
Hulihin: probinsiyanong mandurukot|3.3
Na srebrnym globie|2.7
Curse of the Blair Witch|3.45
L'homme de sable|3.0
Le maître des éléphants|3.1666666666666665
The Big Heat|3.0
L'ennemi public n° 2|3.1
I Am Alone|0.0
Night Club|2.7
The Dry Blade|2.933333333333333
A Juriti|0.0
The Corrs: Les live de Solidays|3.1
Gone in the Night|2.7333333333333334
Zombie Homecoming|0.0
Birthright|0.0
Kärsivä Unkari|0.0
The Bob Hope Vietnam Christmas Show|3.1666666666666665
Nothing to Declare|0.0
(2004-07-03)|3.2
Strategia del ragno|2.3
Liquid Sun|0.0
Bagrovyy tsvet snegopada|0.0
Richard et Ben|2.7
Woodstock '94|0.0
Hugh Pine|2.8
The Telephone Call|2.933333333333333
Welcome Home|3.0
Kurtlar vadisi|0.0
Our Forever Friends|0.0
Dedication|0.0
Space Brain|3.3
Der Fuchs von Paris|3.5
Los taitas|0.0
(#56.42)|2.8
My Wrongs 8245-8249 and 117|3.1
Adventures in Wonderland|0.0
Love My Way|3.15
Spy Kids 2: Island of Lost Dreams|2.8666666666666667
Nosebleed|2.5
(#8.2)|3.1
Fort Bliss|0.0
Wild Art: Olly & Suzi|3.3
